Kuupäev,Tunni sademete summa mm,Õhutemperatuur °C
2012-02-12,0.270,-4.580
2012-02-13,0.200,-4.967
2012-02-14,0.380,-2.200
2012-02-15,0.350,-3.425
2012-02-17,0.167,-5.467
2012-02-19,0.753,-1.893
2012-02-20,0.350,0.350
2012-02-21,0.383,0.217
2012-02-22,0.864,0.900
2012-02-23,0.877,0.615
2012-02-24,0.300,0.180
2012-02-25,0.360,-0.220
2012-02-26,0.543,-1.829
2012-02-28,1.213,-2.000
2012-03-01,0.275,0.275
2012-03-02,0.433,0.500
2012-03-09,0.200,0.100
2012-03-10,0.536,0.864
2012-03-11,0.433,0.700
2012-03-18,0.373,1.045
2012-03-19,1.050,0.540
2012-03-24,0.550,1.250
2012-03-25,0.680,1.480
2012-03-26,0.400,0.733
2012-03-28,2.200,1.057
2012-03-29,0.560,0.380
2012-03-30,1.150,0.050
2012-03-31,0.271,0.471
2012-04-02,0.520,-0.280
2012-04-06,0.200,1.900
2012-04-07,0.533,0.008
2012-04-08,0.683,-1.400
2012-04-13,0.520,5.030
2012-04-16,1.025,2.442
2012-04-19,0.150,5.850
2012-04-20,1.436,5.036
2012-04-22,0.417,9.083
2012-04-23,0.890,6.230
2012-04-24,1.625,3.375
2012-04-25,0.333,8.550
2012-04-27,0.200,6.700
2012-04-28,0.500,8.325
2012-04-29,0.267,8.967
2012-05-04,0.620,9.860
2012-05-06,1.414,5.300
2012-05-10,2.000,9.900
2012-05-11,1.957,9.757
2012-05-16,1.287,13.412
2012-05-17,0.629,9.329
2012-05-21,0.200,15.100
2012-05-22,0.800,15.633
2012-05-26,0.500,15.400
2012-05-29,1.550,10.287
2012-05-30,1.977,7.392
2012-06-01,1.200,9.927
2012-06-02,0.420,9.280
2012-06-09,0.150,13.050
2012-06-11,2.580,12.460
2012-06-16,0.200,15.800
2012-06-17,0.650,15.125
2012-06-19,0.567,14.500
2012-06-23,1.836,14.018
2012-06-25,1.650,14.283
2012-06-26,1.100,15.150
2012-07-02,0.767,15.500
2012-07-04,1.500,17.267
2012-07-05,1.543,17.186
2012-07-09,0.200,18.500
2012-07-12,1.350,15.850
2012-07-13,1.200,16.300
2012-07-15,1.517,15.800
2012-07-29,0.300,21.000
2012-07-30,0.667,17.600
2012-08-03,2.000,19.050
2012-08-04,0.300,18.800
2012-08-06,1.145,18.191
2012-08-08,0.700,17.300
2012-08-09,0.300,17.500
2012-08-19,1.267,18.333
2012-08-22,1.657,16.529
2012-08-23,4.220,16.780
2012-08-24,0.300,16.650
2012-08-26,0.750,16.100
2012-08-27,0.500,16.100
2012-09-01,0.678,14.989
2012-09-02,2.600,16.500
2012-09-03,0.900,15.950
2012-09-07,0.814,12.314
2012-09-08,1.400,10.000
2012-09-09,1.150,10.200
2012-09-11,0.300,15.500
2012-09-12,2.825,15.550
2012-09-14,0.400,14.600
2012-09-19,0.671,13.171
2012-09-21,0.300,12.400
2012-09-23,0.200,11.500
2012-09-24,0.600,9.050
2012-09-25,0.300,9.933
2012-09-27,0.550,15.450
2012-09-28,0.200,14.000
2012-09-29,0.400,13.600
2012-09-30,0.738,12.600
2012-10-01,0.920,13.140
2012-10-04,0.200,13.750
2012-10-05,0.950,12.070
2012-10-06,1.867,9.467
2012-10-07,1.000,10.860
2012-10-08,1.580,9.960
2012-10-09,1.506,9.119
2012-10-10,0.670,7.220
2012-10-11,1.400,7.925
2012-10-12,1.250,6.550
2012-10-13,1.020,7.490
2012-10-14,0.533,8.633
2012-10-15,0.380,10.700
2012-10-16,0.700,11.367
2012-10-17,1.350,9.300
2012-10-20,0.200,12.100
2012-10-22,0.300,9.000
2012-10-24,0.233,6.633
2012-10-25,0.700,2.329
2012-10-26,0.830,0.790
2012-10-27,0.700,2.433
2012-10-29,1.500,3.000
2012-11-02,0.570,7.360
2012-11-03,0.233,8.400
2012-11-04,0.570,7.080
2012-11-05,1.400,3.511
2012-11-06,0.200,4.500
2012-11-07,0.800,5.733
2012-11-08,0.280,3.560
2012-11-11,1.600,7.850
2012-11-12,0.500,8.000
2012-11-19,0.300,6.100
2012-11-22,0.300,5.400
2012-11-23,0.275,6.125
2012-11-25,0.433,4.167
2012-11-26,0.600,4.000
2012-11-27,0.815,1.738
2012-11-28,0.394,0.856
2012-11-29,0.350,-1.000
2012-11-30,0.611,-3.589
2012-12-01,0.700,-1.480
2012-12-02,0.477,-1.708
2012-12-03,0.400,1.100
2012-12-04,0.850,-1.400
2012-12-05,0.200,-1.400
2012-12-06,1.233,0.300
2012-12-07,0.422,-1.811
2012-12-08,0.400,1.900
2012-12-10,0.514,-5.343
2012-12-11,0.627,-4.100
2012-12-13,0.377,-3.977
2012-12-14,0.250,-2.175
2012-12-16,0.336,-4.627
2012-12-17,0.354,-6.792
2012-12-18,0.217,-7.283
2012-12-19,0.287,-10.175
2012-12-20,0.233,-8.967
2012-12-24,0.433,-10.700
2012-12-25,0.825,-0.300
2012-12-26,0.667,1.444
2012-12-27,0.535,1.665
2012-12-28,0.200,0.275
2012-12-30,0.750,0.800
2012-12-31,0.320,1.880
2013-01-01,0.400,2.369
2013-01-02,0.812,1.800
2013-01-03,0.200,1.300
2013-01-04,0.208,0.883
2013-01-08,0.500,
2013-01-15,0.780,-7.920
2013-01-16,0.300,-4.900
2013-01-28,0.233,-4.633
2013-01-30,1.222,-0.278
2013-01-31,0.100,0.300
2013-02-01,0.250,0.200
2013-02-02,0.614,-1.229
2013-02-04,0.250,-1.600
2013-02-05,0.367,-0.178
2013-02-06,0.400,0.450
2013-02-08,0.800,-0.300
2013-02-09,0.200,0.750
2013-02-10,0.400,-0.860
2013-02-11,0.250,-0.525
2013-02-12,0.900,-2.060
2013-02-17,0.320,-0.800
2013-02-18,0.218,-1.576
2013-02-19,0.400,-3.700
2013-02-20,0.200,-4.200
2013-02-28,0.200,-0.100
2013-03-01,0.200,0.300
2013-03-02,1.217,-3.667
2013-03-03,0.444,-3.311
2013-03-04,0.500,-4.900
2013-03-13,0.200,-6.700
2013-03-30,0.280,-1.200
2013-04-07,0.250,0.100
2013-04-12,0.667,3.533
2013-04-13,0.840,3.000
2013-04-17,1.033,2.833
2013-04-18,0.650,5.350
2013-04-23,0.300,4.920
2013-04-24,1.000,3.975
2013-04-25,0.700,3.975
2013-04-26,1.133,3.933
2013-05-08,0.300,13.800
2013-05-09,1.000,13.925
2013-05-10,0.800,9.380
2013-05-11,0.733,8.667
2013-05-13,1.260,9.900
2013-05-18,0.660,16.760
2013-05-19,0.100,16.200
2013-05-20,0.850,17.150
2013-05-21,1.300,16.260
2013-05-22,3.233,12.067
2013-05-23,0.700,13.000
2013-05-25,0.200,15.200
2013-05-26,0.375,12.900
2013-05-28,2.900,17.633
2013-05-29,1.000,14.588
2013-05-31,2.000,16.700
2013-06-01,2.900,15.400
2013-06-03,0.950,18.100
2013-06-04,0.150,18.400
2013-06-14,0.980,14.480
2013-06-16,1.700,14.567
2013-06-17,0.900,13.600
2013-06-20,0.875,17.300
2013-06-21,1.967,16.700
2013-06-24,0.500,20.350
2013-06-28,2.900,15.100
2013-06-29,1.650,14.250
2013-07-01,0.500,13.467
2013-07-04,0.600,21.400
2013-07-19,0.825,15.175
2013-07-21,0.900,14.450
2013-07-22,1.229,12.671
2013-07-23,0.100,12.600
2013-07-30,3.011,19.389
2013-07-31,0.650,17.725
2013-08-01,0.500,18.200
2013-08-07,0.300,20.900
2013-08-10,0.467,16.233
2013-08-12,0.800,18.400
2013-08-13,3.013,15.663
2013-08-14,1.750,15.550
2013-08-15,0.400,16.300
2013-08-19,0.400,18.900
2013-08-20,0.167,18.700
2013-08-31,5.700,17.600
2013-09-01,0.900,16.550
2013-09-02,2.110,12.970
2013-09-16,0.400,14.050
2013-09-17,0.467,13.800
2013-09-18,1.200,15.650
2013-09-21,0.400,15.800
2013-09-22,0.700,11.838
2013-09-23,1.111,10.922
2013-09-24,0.550,8.000
2013-09-25,0.200,8.900
2013-09-26,0.500,7.800
2013-09-27,0.200,7.100
2013-10-05,0.200,10.500
2013-10-06,1.040,10.060
2013-10-08,0.200,11.700
2013-10-15,0.275,9.400
2013-10-17,0.300,9.950
2013-10-18,1.688,7.500
2013-10-19,0.367,7.167
2013-10-23,0.250,10.350
2013-10-24,0.600,10.300
2013-10-25,0.500,9.400
2013-10-26,1.350,9.483
2013-10-27,0.300,10.500
2013-10-28,0.500,10.767
2013-10-30,0.200,9.767
2013-10-31,0.133,9.400
2013-11-01,0.350,8.525
2013-11-02,0.456,8.744
2013-11-04,0.960,8.390
2013-11-05,0.525,8.225
2013-11-06,0.500,8.000
2013-11-08,0.800,8.000
2013-11-09,1.083,6.367
2013-11-10,0.200,9.000
2013-11-11,0.250,7.050
2013-11-12,0.550,7.350
2013-11-13,0.200,7.400
2013-11-15,0.233,7.467
2013-11-16,0.850,7.600
2013-11-19,0.450,6.250
2013-11-20,0.775,5.525
2013-11-21,0.609,7.627
2013-11-24,0.340,3.960
2013-11-25,1.000,1.100
2013-11-27,0.700,5.167
2013-11-30,0.250,4.150
2013-12-01,1.175,4.350
2013-12-04,0.870,5.780
2013-12-05,0.471,4.000
2013-12-06,0.444,1.922
2013-12-07,0.300,0.850
2013-12-08,0.200,-0.933
2013-12-10,0.675,1.250
2013-12-11,0.300,4.900
2013-12-12,0.300,5.600
2013-12-15,0.300,3.083
2013-12-16,1.100,5.400
2013-12-17,0.667,5.000
2013-12-19,0.200,3.700
2013-12-20,0.425,2.800
2013-12-21,0.357,4.457
2013-12-22,0.417,4.467
2013-12-23,0.450,4.750
2013-12-24,0.975,4.050
2013-12-26,0.967,3.683
2013-12-27,0.400,3.925
2013-12-29,1.036,4.473
2014-01-04,0.820,3.660
2014-01-07,1.600,4.443
2014-01-08,0.475,5.312
2014-01-09,1.167,4.367
2014-01-10,0.950,3.875
2014-01-11,0.450,2.312
2014-01-13,0.200,-5.700
2014-01-22,0.200,-10.700
2014-01-31,0.300,-7.050
2014-02-01,1.219,-5.181
2014-02-02,0.200,-2.900
2014-02-07,0.700,1.633
2014-02-08,0.400,1.550
2014-02-10,0.322,0.322
2014-02-11,0.600,0.700
2014-02-12,0.257,0.629
2014-02-15,0.367,0.400
2014-02-16,0.820,0.520
2014-02-17,0.680,1.480
2014-02-20,0.575,-0.300
2014-02-22,0.250,1.575
2014-03-02,0.475,0.300
2014-03-08,0.300,1.900
2014-03-10,0.300,2.000
2014-03-15,0.600,0.879
2014-03-16,0.200,-0.900
2014-03-17,0.733,-1.800
2014-03-18,0.300,0.900
2014-03-19,1.550,-1.733
2014-03-20,0.467,-1.200
2014-03-21,0.950,2.950
2014-03-23,1.020,2.420
2014-03-25,1.443,3.271
2014-04-06,0.233,2.533
2014-04-07,1.017,4.117
2014-04-08,0.200,4.300
2014-04-09,0.325,3.475
2014-04-11,0.500,3.700
2014-04-12,0.350,3.150
2014-04-13,0.700,4.075
2014-05-01,0.200,5.600
2014-05-04,0.625,4.450
2014-05-05,1.050,3.400
2014-05-07,0.833,6.633
2014-05-08,0.800,8.183
2014-05-09,0.686,9.229
2014-05-10,0.467,9.467
2014-05-11,0.675,9.250
2014-05-20,1.700,15.067
2014-05-21,1.025,14.225
2014-05-29,0.300,9.200
2014-05-30,0.550,10.000
2014-06-03,0.350,14.550
2014-06-07,0.600,16.000
2014-06-08,1.550,14.650
2014-06-12,0.420,14.390
2014-06-13,0.300,14.067
2014-06-14,1.000,16.300
2014-06-16,0.500,8.600
2014-06-17,0.500,9.000
2014-06-18,0.420,9.000
2014-06-19,1.275,11.750
2014-06-20,0.800,9.800
2014-06-22,0.350,9.300
2014-06-23,0.400,9.550
2014-06-24,0.933,8.233
2014-06-29,2.133,14.793
2014-07-01,1.082,13.827
2014-07-03,0.400,14.200
2014-07-13,3.233,19.733
2014-07-20,1.500,17.900
2014-07-23,0.300,18.200
2014-07-31,1.667,21.567
2014-08-09,0.325,19.025
2014-08-10,1.150,19.850
2014-08-11,3.550,21.367
2014-08-12,2.300,19.040
2014-08-13,0.533,19.267
2014-08-14,2.400,14.950
2014-08-15,0.450,18.650
2014-08-16,1.400,19.500
2014-08-17,0.200,17.100
2014-08-18,1.340,16.820
2014-08-19,0.200,17.600
2014-08-20,1.300,15.900
2014-08-23,1.440,15.620
2014-08-25,1.585,13.408
2014-08-26,0.571,14.643
2014-08-27,2.067,15.200
2014-08-28,2.075,14.425
2014-09-09,0.540,16.560
2014-09-22,1.617,13.625
2014-09-24,0.420,11.580
2014-09-25,0.200,12.700
2014-09-26,0.800,13.400
2014-09-27,1.000,14.700
2014-10-08,0.800,9.800
2014-10-09,0.571,11.886
2014-10-10,1.600,12.944
2014-10-12,0.312,10.650
2014-10-14,0.588,10.100
2014-10-19,1.371,9.414
2014-10-20,0.950,10.933
2014-10-28,0.200,10.100
2014-10-29,0.333,7.833
2014-10-30,0.600,7.900
2014-11-02,0.367,5.767
2014-11-07,0.967,4.400
2014-11-08,0.150,5.750
2014-11-11,0.225,8.275
2014-11-21,0.464,0.321
2014-11-22,0.250,4.650
2014-11-25,0.250,2.500
2014-11-26,0.463,2.450
2014-11-27,0.450,1.833
2014-12-06,0.310,3.360
2014-12-08,0.443,3.086
2014-12-09,0.267,3.500
2014-12-10,0.450,1.650
2014-12-12,1.350,2.150
2014-12-13,0.845,4.064
2014-12-14,0.100,5.150
2014-12-15,1.133,3.333
2014-12-16,0.320,4.240
2014-12-17,0.550,3.650
2014-12-18,0.800,3.600
2014-12-19,0.988,4.075
2014-12-20,0.550,3.710
2014-12-22,0.520,3.340
2014-12-23,0.250,2.300
2014-12-24,0.200,1.550
2014-12-27,0.486,-0.643
2014-12-30,0.309,0.318
2014-12-31,1.550,2.200
2015-01-02,0.540,3.700
2015-01-04,0.414,0.686
2015-01-08,0.580,1.160
2015-01-09,0.467,2.467
2015-01-10,1.740,0.960
2015-01-11,0.617,1.900
2015-01-12,0.429,0.786
2015-01-13,1.367,2.900
2015-01-14,0.250,2.200
2015-01-15,0.200,2.200
2015-01-16,1.150,0.800
2015-01-17,0.260,1.940
2015-01-19,0.200,1.000
2015-01-21,0.200,-2.100
2015-01-22,0.350,-2.600
2015-01-28,0.400,0.300
2015-01-29,0.200,0.240
2015-01-31,0.433,1.583
2015-02-01,0.812,0.688
2015-02-06,0.300,0.800
2015-02-07,0.450,0.050
2015-02-08,0.500,-0.200
2015-02-09,0.450,-0.700
2015-02-11,0.300,0.100
2015-02-13,0.175,1.100
2015-02-19,0.200,1.500
2015-02-21,0.343,1.414
2015-02-22,0.250,1.700
2015-02-24,0.422,2.011
2015-03-02,0.614,2.143
2015-03-03,0.350,1.231
2015-03-04,0.250,1.800
2015-03-06,0.260,1.280
2015-03-20,0.440,0.700
2015-03-21,0.200,0.200
